force,torque,pow,rpm,vel,uts,fpr
2905.606,5.696,2.457706,2168.8989,42.229,185.7625,0.019470248
6772.6733,7.565,2.468557,2539.9185,202.732,225.6616,0.079818309
5875.8101,12.994,2.470202,1000.4664,74.215,229.4368,0.074180402
6929.9761,12.905,2.469544,1000.1526,99.392,235.4119,0.099376835
2373.5886,5.162,2.467242,2165.8252,45.204,171.4773,0.02087149
4124.5498,6.764,2.46494,1762.9738,42.114,190.3269,0.023888046
6295.6816,18.334,2.491246,598.8562,50.182,214.6092,0.083796411
5234.3394,11.125,2.471517,1001.3732,43.087,225.5982,0.043027914
3440.0154,6.141,2.472503,2552.9238,50.468,186.0936,0.019768706
4544.4219,9.078,2.494205,1372.0436,58.823,192.8959,0.042872544
6351.3062,8.9,2.455076,1757.675,147.686,218.3649,0.084023497
5873.418,16.821,2.469873,599.9823,35.076,210.0918,0.058461725
6415.3037,12.994,2.472174,999.8118,75.645,229.4368,0.075659239
4009.7134,8.544,2.474147,1379.1116,34.618,191.0587,0.025101667
3706.4727,8.188,2.476449,1000.9566,50.926,224.5843,0.050877331
4754.6567,7.476,2.463954,1762.2496,46.806,195.139,0.026560369
3003.0974,6.052,2.471846,2551.8662,41.37,178.4046,0.016211665
4644.3057,9.256,2.47612,1372.2566,39.539,191.0587,0.028813124
5865.9414,8.099,2.46231,1760.944,100.479,208.2467,0.057059736
4061.1506,8.455,2.469544,1383.5,51.384,199.8093,0.037140585
3668.7917,6.764,2.463625,2540.3948,80.509,193.8919,0.031691531
3194.4919,7.12,2.457706,2156.0017,47.722,171.4773,0.022134491
4701.7241,11.392,2.473161,1001.0002,53.444,224.5843,0.053390599
4185.856,8.633,2.47908,1376.2766,41.599,191.0587,0.030225755
3621.2422,6.319,2.468886,2546.9292,54.989,186.0936,0.021590314
4221.7427,8.366,2.473161,1376.0248,51.842,199.8093,0.037675193
1348.1326,4.45,2.466584,2169.6926,36.335,185.7625,0.016746612
5784.5991,7.476,2.4679,2541.8796,204.105,225.6616,0.08029688
7264.9165,14.507,2.464612,999.0714,146.541,244.8175,0.146677204
5683.2197,16.999,2.46231,599.9149,40.111,210.0918,0.06686115
4730.7324,7.12,2.468229,2159.3662,77.763,207.3997,0.036011956
6669.7983,9.612,2.465927,1363.7734,98.82,233.2595,0.072460718
5413.7715,11.125,2.475134,999.4862,44.975,224.5843,0.04499812
5625.502,8.366,2.460337,1761.2729,103.397,208.2467,0.058705837
4104.5132,7.565,2.460008,1762.839,46.635,195.139,0.026454486
4977.751,8.722,2.478751,1369.5551,56.877,199.8093,0.041529545
5933.229,11.926,2.470202,999.173,100.937,235.4119,0.101020544
4601.541,10.591,2.479408,997.1826,105.743,235.4119,0.106041762
3333.5522,5.963,2.467571,2168.9824,38.624,185.7625,0.017807429
4730.4331,7.209,2.469215,2150.6777,77.934,207.3997,0.03623695
3996.2556,6.586,2.465598,2157.3262,79.651,207.3997,0.036921167
3522.2551,6.23,2.465927,2170.8943,47.207,171.4773,0.021745416
6091.4287,16.91,2.431401,599.5363,63.744,215.4662,0.106322169
3833.2715,7.12,2.460995,1766.2354,40.684,190.3269,0.023034302
5828.8589,12.816,2.478751,996.9234,79.88,229.4368,0.080126517
5087.5039,7.565,2.447513,1768.363,58.536,197.9676,0.033101801
4765.7217,7.387,2.461981,2156.438,100.422,211.9429,0.046568462
3106.5701,5.874,2.469544,2557.9365,39.253,178.4046,0.015345572
4504.0498,6.675,2.466913,2549.5586,59.795,188.5268,0.023453079
4390.1099,8.989,2.484012,1375.2396,63.629,192.8959,0.046267574
5789.6826,8.099,2.465598,1768.0962,83.427,205.0572,0.04718465
4823.1401,8.811,2.488615,1370.2719,36.22,191.0587,0.02643271
4000.7415,6.497,2.467571,2546.7617,40.283,178.4046,0.015817342
6622.249,10.057,2.469215,1364.765,146.541,231.327,0.10737453
5472.9849,6.853,2.457706,2538.8552,102.196,210.8388,0.040252788
5650.3232,12.549,2.4679,997.9162,57.278,221.5021,0.057397605
4858.4282,8.989,2.474805,1378.9718,78.621,188.4414,0.057014219
5833.3447,15.931,2.386353,599.1461,37.079,210.0918,0.061886408
7965.5996,14.596,2.463296,997.2194,193.291,249.3077,0.193829964
3652.3437,9.078,2.47053,998.633,61.912,221.5021,0.06199675
4689.1641,6.586,2.466913,2547.7,74.215,193.8919,0.029130196
3172.063,5.874,2.46494,2165.864,39.425,185.7625,0.018202897
4661.3521,6.052,2.469544,2558.7034,55.218,186.0936,0.021580461
3931.0623,6.942,2.471188,1769.5022,52.643,195.139,0.029750175
5169.146,7.387,2.461981,2548.2671,201.988,225.6616,0.079264846
5789.3838,7.387,2.465269,2553.2437,198.784,225.6616,0.077855475
5332.4292,17.177,2.447184,600.4647,52.299,214.6092,0.087097543
4808.7856,8.099,2.460666,1760.8835,102.596,208.2467,0.058263934
3467.2292,6.408,2.465927,2548.5688,50.812,186.0936,0.019937465
6964.9648,13.083,2.47612,999.5236,98.762,235.4119,0.098809073
2894.2417,6.052,2.462967,1768.6028,42.515,190.3269,0.02403875
5248.3945,14.685,2.470859,999.2694,39.024,225.5982,0.039052532
2872.71,5.874,2.469215,2555.3335,41.771,178.4046,0.016346594
3556.3474,6.23,2.468886,2553.8936,42.973,178.4046,0.016826465
6017.2627,12.549,2.474476,1000.54,78.907,229.4368,0.078864413
5840.8213,16.999,2.462967,600.4556,60.253,215.4662,0.100345471
2388.5415,5.162,2.467571,2552.2549,63.171,188.5268,0.024751054
4093.1494,8.722,2.473819,1001.0878,49.038,224.5843,0.048984714
5851.8862,16.643,2.439293,600.0167,36.964,210.0918,0.061604952
4992.7036,10.502,2.474147,1000.0926,45.662,224.5843,0.045657772
2816.4878,5.429,2.471517,2169.105,58.25,194.1913,0.026854394
8252.3926,13.973,2.469544,995.9562,202.389,249.3077,0.203210744
5897.043,8.366,2.450801,1763.5278,152.55,218.3649,0.086502748
5388.3521,7.476,2.46494,2158.5264,96.588,211.9429,0.044747194
6992.478,9.434,2.469873,1367.5514,146.255,231.327,0.10694662
4866.5029,13.973,2.470859,993.4538,82.34,229.4368,0.082882566
3882.6155,6.764,2.473161,2154.6982,50.926,171.4773,0.023634865
5423.3418,7.921,2.463296,1759.064,75.188,205.0572,0.042743186
5064.7759,7.743,2.468557,1760.9355,52.929,195.139,0.030057319
5757.0864,16.821,2.4679,992.365,192.547,249.3077,0.194028407
4771.4038,7.654,2.462967,1761.6624,57.22,197.9676,0.032480684
2591.3,5.162,2.465269,2174.5901,47.092,171.4773,0.021655575
1161.8219,4.539,2.481053,1776.2574,36.964,190.3269,0.020810047
4054.8704,6.764,2.461981,1767.8719,42.572,190.3269,0.02408093
4019.2832,6.675,2.462967,2546.3945,74.73,193.8919,0.029347377
1161.8219,4.539,2.461981,1776.2574,36.964,190.3269,0.020810047
6195.2002,12.727,2.475463,997.3092,76.389,229.4368,0.076595102
4499.8628,7.209,2.466256,1767.0273,153.751,218.3649,0.087011106
4449.3228,7.031,2.450472,1768.1764,56.076,197.9676,0.03171403
5476.2739,12.371,2.470202,996.8932,58.994,221.5021,0.059177854
8114.8276,14.329,2.469544,996.5456,196.495,249.3077,0.197176125
3751.6296,6.853,2.471846,1766.1594,43.602,190.3269,0.024687466
5325.8501,8.989,2.458693,1757.7008,62.771,197.9676,0.035711994
5134.1562,7.832,2.460337,1767.3658,58.25,197.9676,0.032958655
5008.2549,8.722,2.472832,1378.1494,46.52,199.8093,0.033755411
2914.8765,5.785,2.466256,2169.4199,38.624,185.7625,0.017803838
5254.0771,10.591,2.477436,999.3276,43.716,225.5982,0.043745414
4923.6226,11.392,2.469544,999.3914,45.09,225.5982,0.045117458
4822.2432,11.125,2.475134,999.3072,37.022,225.5982,0.037047667
5816.2983,12.371,2.473819,999.5586,57.793,221.5021,0.057818521
3333.5522,6.319,2.460008,2166.6472,39.654,185.7625,0.018302011
3321.5898,6.319,2.469544,1769.3704,48.752,195.139,0.027553304
4398.7827,6.853,2.463954,2549.7534,80.223,193.8919,0.031463043
5732.5635,8.099,2.462967,1759.4897,77.648,205.0572,0.044130977
3042.5725,5.963,2.468886,2550.0239,43.945,178.4046,0.017233172
4028.8528,6.764,2.463954,1766.406,39.825,190.3269,0.022545779
3460.052,6.586,2.460337,1771.4574,42.915,190.3269,0.024225815
7246.6738,9.879,2.466256,1368.3392,147.629,231.327,0.107889184
2785.6853,6.675,2.471188,1388.3488,97.504,233.2595,0.07023019
3993.8635,8.366,2.472503,1392.4092,39.024,191.0587,0.028026244
3106.5701,5.785,2.473819,2167.7024,99.564,211.9429,0.045930659
4536.6465,6.942,2.462967,2159.9946,106.602,211.9429,0.049352901
4295.9077,7.387,2.4679,1756.8236,57.163,197.9676,0.0325377
3762.3955,6.052,2.468229,2556.7461,37.594,178.4046,0.014703846
8355.5664,14.062,2.466584,998.7872,196.438,249.3077,0.196676529
6220.9185,18.423,2.476449,600.1317,60.997,215.4662,0.101639357
2892.4475,7.031,2.414302,999.6682,41.027,225.5982,0.041040617
4113.4849,6.586,2.464283,2549.2859,101.624,210.8388,0.039863712
4102.7192,6.586,2.465598,2551.281,80.452,193.8919,0.031533963
3486.0696,6.052,2.473161,2167.3772,49.152,171.4773,0.022678101
4626.9609,9.167,2.47349,1369.3198,55.904,192.8959,0.040826109
5637.4644,8.01,2.463954,1763.5328,84.286,205.0572,0.047793837
4674.2114,11.125,2.47612,997.4844,34.847,225.5982,0.034934882
2931.0254,5.874,2.4679,2163.4441,48.695,171.4773,0.022508093
3716.6401,16.02,2.363993,599.1263,105.686,228.1527,0.176400201
7765.832,14.329,2.462639,997.0118,195.465,249.3077,0.196050839
5134.1562,11.125,2.471846,998.037,43.659,225.5982,0.043744871
4402.6699,9.167,2.469544,1370.5078,56.534,192.8959,0.041250404
4642.8105,13.172,2.170648,598.7702,59.91,215.4662,0.10005508
4178.0806,8.277,2.469215,1380.4292,40.169,191.0587,0.029098921
2239.0144,8.989,2.00854,600.1124,150.89,150.709,0.251436231
6642.2856,20.292,2.48467,599.0569,79.994,221.075,0.133533225
4643.1094,7.12,2.463625,2157.6782,78.163,207.3997,0.036225513
4111.0928,6.764,2.45935,1768.1716,36.793,190.3269,0.020808501
4290.8237,8.099,2.472503,1376.901,47.321,199.8093,0.034367758
5216.3965,7.565,2.465598,1759.952,63.915,197.9676,0.036316331
8357.959,14.418,2.47349,993.8782,207.539,249.3077,0.208817338
5231.6479,17.088,2.429099,600.1151,49.953,214.6092,0.083239032
4004.0312,8.544,2.475134,1379.478,39.368,191.0587,0.028538331
3404.1289,6.23,2.469544,2549.969,40.512,178.4046,0.015887252
1656.4573,4.272,2.47349,2562.7192,42.057,178.4046,0.016411084
5034.272,7.476,2.45672,1766.6132,50.812,195.139,0.02876238
3126.0085,5.963,2.471846,2552.9631,51.556,186.0936,0.020194573
5089.5977,10.947,2.469544,1002.5538,43.774,225.5982,0.043662495
4213.9673,8.366,2.477107,1370.515,44.575,199.8093,0.03252427
6653.9487,7.209,2.463625,2548.23,153.866,226.2221,0.06038152
4936.7808,10.591,2.465598,1000.9326,42,225.5982,0.041960867
4980.1436,7.031,2.466256,2552.6941,97.618,210.8388,0.038241166
4933.79,8.811,2.474147,1374.6698,80.166,188.4414,0.05831655
3514.7791,6.052,2.4679,2172.1885,55.447,171.4773,0.025525869
5833.644,12.994,2.465927,998.4184,77.648,229.4368,0.077771003
4840.7842,9.345,2.475791,1371.3512,78.449,188.4414,0.057205623
5804.9341,17.444,2.461981,599.1076,42.572,210.0918,0.071059022
5208.3213,7.031,2.468229,2545.2554,196.895,225.6616,0.077357659
5330.0366,11.125,2.468557,998.782,47.379,224.5843,0.047436778
6426.9668,17.711,2.454089,599.7761,53.215,214.6092,0.088724776
4796.5244,7.565,2.460337,1761.3315,61.569,197.9676,0.034955941
6420.3877,9.523,2.469544,1369.5968,104.599,233.2595,0.076372112
5441.584,11.036,2.474476,999.0166,46.005,224.5843,0.046050286
3746.2468,15.842,2.379776,600.1095,198.612,146.2,0.3309596
4122.1577,6.319,2.468886,2553.9468,35.362,178.4046,0.013846021
6835.7734,12.816,2.47053,998.4178,100.937,235.4119,0.101096956
3627.2234,7.476,2.478093,1382.9866,50.755,199.8093,0.03669956
5157.4829,11.303,2.472832,999.0324,40.913,225.5982,0.040952626
4805.4961,10.858,2.471188,998.9084,45.204,225.5982,0.045253399
6031.3188,16.02,2.333742,599.5992,52.414,214.6092,0.08741506
3884.7087,6.319,2.4679,2554.5237,59.91,188.5268,0.023452513
5262.1514,7.031,2.466256,2549.1877,204.506,225.6616,0.080223987
961.7548,5.251,2.463625,2170.6545,82.741,207.3997,0.038117996
6327.98,19.936,2.478093,599.7107,59.338,215.4662,0.098944374
2204.3242,5.073,2.470202,2175.3179,59.738,194.1913,0.027461733
6401.8467,13.083,2.471517,1000.16,73.757,229.4368,0.073745201
5309.103,11.303,2.477107,999.9904,46.463,224.5843,0.046463446
5904.8184,8.366,2.465269,2538.6345,78.621,193.8919,0.030969799
4981.041,6.764,2.460666,2550.1531,77.076,193.8919,0.030224068
5571.0742,8.544,2.45935,1758.6711,198.04,241.6836,0.112607753
3190.3054,5.785,2.47349,2553.0139,80.967,193.8919,0.031714281
4803.1035,11.036,2.471846,1362.8146,62.942,192.8959,0.046185299
3611.6724,6.319,2.469215,2165.3132,49.667,171.4773,0.022937559
3900.5586,6.853,2.457706,1769.1852,43.545,190.3269,0.024613025
4197.2202,8.633,2.475791,1385.0344,77.763,188.4414,0.056145176
5219.0874,11.303,2.470202,1368.1058,42.458,191.0587,0.03103415
5447.2656,13.172,2.469215,999.653,57.793,221.5021,0.057813061
3761.7974,6.23,2.473819,2551.4026,52.242,186.0936,0.020475796
4487.0034,9.167,2.474805,1381.1006,57.278,192.8959,0.041472721
6563.3354,19.135,2.466913,599.3964,76.103,221.075,0.126966061
3280.9185,5.963,2.465598,2161.439,40.111,185.7625,0.018557544
5743.0303,17.978,2.477107,599.2556,42.801,210.0918,0.071423613
5429.9209,7.209,2.449157,2537.7729,150.146,226.2221,0.059164474
6597.1289,9.968,2.468557,1371.9988,99.907,233.2595,0.072818577
4925.4165,11.036,2.470859,998.815,44.06,225.5982,0.044112273
5593.5034,7.743,2.469873,1763.7585,76.961,205.0572,0.043634659
5108.7368,10.858,2.457706,1753.4756,197.754,241.6836,0.112778302
3197.1836,8.366,2.461323,1002.0794,56.934,221.5021,0.056815857
2497.6963,5.073,2.469873,2566.7297,43.43,178.4046,0.016920364
5311.1963,7.921,2.471846,1761.0502,106.945,208.2467,0.060727968
3350,6.319,2.470859,2550.5811,61.569,188.5268,0.024139205
3229.7805,6.23,2.458693,2161.9011,43.831,185.7625,0.020274285
4396.6895,7.031,2.450801,1769.1191,77.419,205.0572,0.043761327
4949.939,9.256,2.460008,1375.2698,74.901,188.4414,0.054462768
7174.0039,9.879,2.471517,1365.601,151.176,231.327,0.110702907
5639.2588,12.371,2.471517,996.0756,58.823,221.5021,0.059054754
5260.6562,6.675,2.465598,2547.7483,80.852,193.8919,0.031734689
5513.3564,15.308,2.480066,987.7354,59.28,221.5021,0.060016073
5631.7822,12.371,2.472503,998.6138,61.512,221.5021,0.061597386
3566.5151,6.141,2.466584,2551.7466,64.774,188.5268,0.025384182
3124.5132,7.12,2.478751,1385.9496,61.626,192.8959,0.04446482
4948.1445,7.476,2.463296,1767.3054,60.539,197.9676,0.034254974
6971.2456,21.182,2.478751,599.2199,93.784,228.1527,0.156510156
3552.4597,6.675,2.462967,1769.1658,43.43,190.3269,0.024548293
5130.8672,11.392,2.471846,996.8188,41.542,225.5982,0.041674575
5860.5586,17.266,2.45113,600.5868,39.768,210.0918,0.066215241
6020.8511,10.324,2.466913,1363.6097,206.566,241.6836,0.151484695
5880.2964,12.994,2.47349,997.082,77.362,229.4368,0.077588403
6481.395,20.381,2.481381,599.7746,201.588,146.2,0.336106264
5862.6523,16.02,2.382407,599.78,36.85,210.0918,0.061439194
5293.8516,10.947,2.473161,999.4316,44.231,224.5843,0.044256155
3169.9695,6.23,2.461981,2164.4629,42.629,185.7625,0.019694955
4895.2124,9.167,2.472503,1374.4178,84.4,188.4414,0.061407819
4278.2637,8.544,2.467571,1374.5476,42.4,191.0587,0.030846513
6112.6611,19.936,2.477764,599.8922,62.542,215.4662,0.104255398
5432.3135,10.947,2.490588,1000.2698,48.122,224.5843,0.04810902
5195.7617,17.444,2.437977,599.6994,47.607,214.6092,0.079384772
4502.2554,6.853,2.46494,2155.2664,76.103,207.3997,0.035310252
3997.1528,7.031,2.461323,1766.8195,46.177,195.139,0.026135664
5147.3149,7.743,2.465927,1760.439,61.741,197.9676,0.035071366
6379.7163,16.91,2.477436,599.7478,46.406,214.6092,0.077375857
3629.6155,15.486,2.325192,600.112,194.836,146.2,0.324666062
5039.0571,6.586,2.466256,2544.394,77.476,193.8919,0.030449687
6652.4536,18.957,2.480066,599.383,84.4,221.075,0.140811468
4382.6338,7.298,2.462639,1766.7021,47.379,195.139,0.026817764
4743.5918,10.591,2.475463,998.6358,43.201,225.5982,0.043260015
2412.1667,4.806,2.469873,2569.0544,42.057,178.4046,0.016370615
5161.6694,11.036,2.472503,1000.2112,40.569,225.5982,0.040560434
4595.8594,6.675,2.462967,2550.3257,85.659,193.8919,0.033587475
6327.6807,16.999,2.448828,599.1064,52.128,214.6092,0.087009586
6402.7437,20.114,2.467571,599.865,84.343,221.075,0.140603302
3303.0486,7.387,2.475463,1387.7356,60.253,192.8959,0.043418213
4534.5527,8.188,2.473161,1379.1532,46.349,199.8093,0.033606854
5693.0884,12.549,2.478093,1001.12,58.193,221.5021,0.058127897
5491.2271,12.371,2.471188,1000.0344,56.591,221.5021,0.056589053
6365.6611,8.811,2.465598,2533.8293,149.46,226.2221,0.05898582
5070.7573,10.68,2.475791,1000.5636,46.062,224.5843,0.046036054
3395.1572,6.23,2.467571,2162.2571,46.978,171.4773,0.021726371
6132.6978,12.905,2.471188,993.5966,81.94,229.4368,0.082468076
3830.8789,6.23,2.468557,2555.2517,57.621,188.5268,0.022550029
3712.7524,8.633,2.475134,996.773,59.624,221.5021,0.05981703
3802.7678,6.764,2.468557,1764.4924,42.343,190.3269,0.02399727
6138.0806,21.093,2.470202,599.5418,101.051,228.1527,0.168547047
6035.5054,7.298,2.469873,2157.6404,147.285,190,0.06826207
3980.406,8.01,2.482368,1383.9991,46.978,199.8093,0.033943664
5310,12.104,2.476449,996.709,59.566,221.5021,0.059762679
3543.488,6.319,2.47053,2165.2266,52.128,171.4773,0.024075078
3685.5388,6.052,2.462967,2555.8591,57.335,188.5268,0.02243277
4234.6021,8.099,2.474476,1380.277,51.098,199.8093,0.037020105
3954.3882,7.031,2.461981,1767.7474,50.011,195.139,0.028290807
2997.7144,5.785,2.471188,2556.5513,42,178.4046,0.016428381
4121.2603,8.277,2.471188,1380.4164,35.591,191.0587,0.0257828
5436.7988,7.921,2.464283,1764.8726,102.596,208.2467,0.058132241
3582.9634,7.387,2.463954,1766.2388,49.953,195.139,0.028282133
5147.3149,11.659,2.472174,999.3396,43.43,225.5982,0.0434587
6770.2808,21.449,2.479737,600.5446,96.187,228.1527,0.160166289
3981.0039,6.23,2.472832,2555.5784,47.893,186.0936,0.018740572
3804.2632,6.23,2.47053,2555.0334,48.923,186.0936,0.019147695
6816.3354,10.502,2.467242,1370.6882,196.895,241.6836,0.143646819
3138.5691,6.052,2.467571,2167.5413,44.575,185.7625,0.020564775
6552.8687,19.046,2.478751,598.8246,84.171,221.075,0.140560358
4788.4502,8.633,2.474805,1375.3274,45.776,199.8093,0.033283711
4079.3928,7.209,2.463625,1767.6368,54.188,195.139,0.030655619
3818.917,8.455,2.472832,1375.1241,42.229,191.0587,0.030709228
2296.4329,9.256,2.030242,600.4586,155.525,150.709,0.259010363
5143.1279,11.125,2.471517,997.4652,97.847,235.4119,0.098095653
5277.7021,11.214,2.471188,998.2484,147.285,244.8175,0.147543437
4555.1875,8.811,2.473819,1372.964,60.482,192.8959,0.044052138
4039.6189,6.764,2.460337,2547.1851,80.681,193.8919,0.031674573
5696.6772,12.46,2.461323,997.505,60.024,221.5021,0.060174134
5710.7324,7.565,2.461652,2143.4487,104.656,211.9429,0.048825988
2246.4907,9.612,1.969082,599.7577,152.435,150.709,0.254160972
5222.0781,6.853,2.460337,2546.1763,101.967,210.8388,0.040047109
4693.0518,6.853,2.466256,2548.3279,106.43,210.8388,0.041764641
2642.4385,5.696,2.47053,1772.1501,78.907,205.0572,0.044526138
5183.5005,11.036,2.477436,1000.6858,46.806,224.5843,0.046773922
4463.6772,6.141,2.470202,2552.749,61.283,188.5268,0.024006669
6510.1035,7.209,2.463296,2545.5955,153.809,226.2221,0.060421618
5167.3516,11.481,2.504399,998.5864,43.545,225.5982,0.043606642
5710.1343,8.277,2.47053,1757.7625,102.539,208.2467,0.058334957
3832.6733,5.874,2.472503,2553.762,51.899,186.0936,0.020322567
4415.8286,15.486,2.469873,996.7292,82.283,229.4368,0.082553014
4413.7354,9.701,2.474805,999.6826,49.038,224.5843,0.04905357
4967.8823,8.544,2.460666,1760.0598,195.637,241.6836,0.11115361
6076.1768,9.434,2.472503,1373.563,100.078,233.2595,0.072860145
7509.8418,14.596,2.468557,996.5942,195.522,249.3077,0.196190185
4072.8137,6.853,2.441594,1766.624,56.648,197.9676,0.03206568
6457.7695,7.743,2.458035,2534.1802,207.31,225.6616,0.081805548
4219.3501,16.465,2.469544,599.2913,201.13,146.2,0.335613082
5725.0874,8.277,2.460008,1755.3344,79.594,205.0572,0.045344067
4666.436,12.193,2.473161,999.2622,40.626,225.5982,0.040655996
4062.3469,7.921,2.465269,1765.6385,51.67,195.139,0.029264201
3647.8577,6.408,2.475791,2543.8335,52.357,186.0936,0.020581929
3917.9036,8.9,2.4679,1376.005,37.422,191.0587,0.027196122
2944.4829,7.743,2.476449,998.1146,44.346,225.5982,0.044429768
6351.6055,7.476,2.457706,2156.9365,203.819,190.0223,0.094494669
7042.7187,19.313,2.47612,600.5129,86.746,221.075,0.144453183
4751.0679,8.989,2.47349,1374.8452,36.564,191.0587,0.026594994
3769.2739,6.408,2.468557,2545.0654,43.201,178.4046,0.016974416
4970.5737,6.586,2.465927,2554.3752,77.591,193.8919,0.030375726
4773.7964,10.591,2.473819,998.996,48.466,224.5843,0.048514709
